_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
5405c695dabfae450f3d0838,"('53f46f88dabfaee43ed1aa02', 0.9999999999999998)",,,,,,,,,,,,,,,
548ca312dabfae9b4013539e,"('53f42e3bdabfaeb1a7b96553', 0.816496580927726)",,,,,,,,,,,,,,,
5406a1f2dabfae44f084a1d4,"('53f432e1dabfaeecd693b381', 0.8703882797784892)",,,,,,,,,,,,,,,
53f4a4e3dabfaee1c0bae76d,"('53f457a3dabfaeee22a38b1f', 0.9999999999999998)",,,,,,,,,,,,,,,
5631fd1a45cedb3399f85625,"('540832acdabfae8faa630717', 0.7999999999999999)",,,,,,,,,,,,,,,
5630f2d445cedb3399c0a95a,"('53fd93cedabfae8faa5ab47b', 0.8889566369846306)","('53f4554edabfaee2a1d6fe4a', 0.848528137423857)","('53f4361fdabfaee02acc8066', 0.8090398349558905)","('563196c545cedb3399e83f59', 0.7302967433402215)",,,,,,,,,,,,
53f49eb6dabfaec18777b47c,"('53f454cddabfaec09f2009d6', 0.7947194142390265)",,,,,,,,,,,,,,,
5406977adabfae44f0844e1a,"('53f47611dabfaee1c0ba4112', 0.9999999999999998)",,,,,,,,,,,,,,,
53f45ed2dabfaee4dc830c1f,"('53f44735dabfaeecd69afa92', 0.9999999999999998)",,,,,,,,,,,,,,,
5484ef8cdabfae8a11fb24d7,"('53f55ee7dabfae5308f8045b', 0.816496580927726)",,,,,,,,,,,,,,,
548772e7dabfaed7b5fa2ff9,"('53f36abadabfae4b349aad91', 0.7999999999999999)",,,,,,,,,,,,,,,
5405afd4dabfae44f0821300,"('53f56f94dabfae75b9f8045b', 0.9999999999999998)",,,,,,,,,,,,,,,
562c483c45cedb3398bdc1ab,"('53f3a335dabfae4b34ac75f8', 0.8677218312746247)",,,,,,,,,,,,,,,
5440a08ddabfae7d84b93134,"('53f49a82dabfaeb22f572e2b', 0.816496580927726)",,,,,,,,,,,,,,,
5484f325dabfaed7b5fa1da3,"('54337734dabfaeb4c6aba02d', 1.0000000000000002)","('54091a6bdabfae450f4612d5', 1.0000000000000002)",,,,,,,,,,,,,,
54314e11dabfae8f29143218,"('53f44131dabfaee4dc7c0ff6', 0.9999999999999998)",,,,,,,,,,,,,,,
5631aeb245cedb3399ed9fb5,"('53f43300dabfaeecd693c936', 0.9302605094190635)",,,,,,,,,,,,,,,
53f4651cdabfaee43ecf19e0,"('53f43108dabfaedce54f3e2d', 0.8451542547285166)",,,,,,,,,,,,,,,
540830a0dabfae44f086d3aa,"('53f4c88bdabfaedce56648c2', 0.816496580927726)","('53f49023dabfaeaff6f8045b', 0.816496580927726)",,,,,,,,,,,,,,
548c4bcfdabfaed7b5fa428f,"('53f4468cdabfaee43ec7e696', 0.7098590347734717)",,,,,,,,,,,,,,,
548ed124dabfaef989f09690,"('53f446b8dabfaee43ec7f023', 0.9999999999999998)",,,,,,,,,,,,,,,
53f46f8fdabfaedf4366978a,"('53f438cfdabfaeee229c1dee', 0.816496580927726)",,,,,,,,,,,,,,,
548fbe38dabfaef989f09b16,"('53f45b8cdabfaedd74e4111b', 0.816496580927726)",,,,,,,,,,,,,,,
540848fadabfae44f0878577,"('53f389d4dabfae4b34a2976d', 0.7999999999999999)",,,,,,,,,,,,,,,
53f639d3dabfae952a3fa719,"('53f3a29ddabfae4b34ac3afd', 0.9999999999999998)",,,,,,,,,,,,,,,
56311c5c45cedb3399ca500b,"('53f3996ddabfae4b34a88ce3', 0.7537783614444091)",,,,,,,,,,,,,,,
5406c6b8dabfae44f085a29f,"('53f43828dabfaeee229bb54d', 0.8703882797784892)","('53f43a64dabfaec09f1a2c3b', 0.8333333333333335)",,,,,,,,,,,,,,
54854109dabfaed7b5fa203f,"('53f48d3adabfaea7cd1d1b45', 0.816496580927726)",,,,,,,,,,,,,,,
561d5a6a45cedb339806b33f,"('548d00f3dabfaed7b5fa47d6', 0.7698003589195012)",,,,,,,,,,,,,,,
53f42e10dabfaee02ac69b79,"('53f4363edabfaee4dc7822b4', 0.7999999999999999)","('562b094245cedb3398969cf6', 0.7302967433402215)",,,,,,,,,,,,,,
542ba97edabfae2b4e192cb0,"('53f44904dabfaec09f1d3955', 0.8888888888888888)",,,,,,,,,,,,,,,
562d13d045cedb3398d48d88,"('54053cf9dabfae44f07fdaf8', 0.8660254037844387)","('540844c7dabfae8faa63a8e2', 0.7715167498104596)",,,,,,,,,,,,,,
53f44f83dabfaec09f1ec02d,"('53f42f4edabfaee1c0a4c690', 0.816496580927726)",,,,,,,,,,,,,,,
5487cc78dabfaed7b5fa32db,"('53f42f24dabfaee2a1c92bd6', 0.8616404368553292)",,,,,,,,,,,,,,,
5405b0afdabfae44f0821952,"('53f44ceadabfaee2a1d4eda6', 0.9999999999999998)",,,,,,,,,,,,,,,
53f49cdedabfaebfa877b4d4,"('53f44153dabfaee4dc7c13bf', 0.816496580927726)",,,,,,,,,,,,,,,
548979b4dabfaed7b5fa3c51,"('53f433cddabfaee2a1cccb48', 0.9999999999999998)",,,,,,,,,,,,,,,
54054a45dabfae92b41bf0fb,"('53f46a79dabfaeb22f54e876', 0.8703882797784892)",,,,,,,,,,,,,,,
53f46b90dabfaeee22a670c1,"('53f438d4dabfaee1c0ab48cb', 0.7999999999999999)",,,,,,,,,,,,,,,
53f7b120dabfae92b40d77b4,"('53f3208fdabfae9a844537c0', 0.816496580927726)",,,,,,,,,,,,,,,
53f5918edabfaedeabf8045b,"('53f431d3dabfaee02ac993b5', 1.0000000000000002)",,,,,,,,,,,,,,,
53f4c9ecdabfaee57f78001f,"('53f638cfdabfae7e00c71628', 0.9036961141150639)","('53f48f28dabfaee1c0bacf2c', 0.7348469228349535)",,,,,,,,,,,,,,
548a2b79dabfaed7b5fa3f94,"('53f4d485dabfaeedd1781f99', 0.8888888888888888)","('53f4605fdabfaee0d9c178fe', 0.8888888888888888)",,,,,,,,,,,,,,
5608d5b145cedb3396d86d7c,"('53f37507dabfae4b349cddc8', 0.8728715609439696)","('53f42a3edabfaeb2acfbac0b', 0.7142857142857141)",,,,,,,,,,,,,,
53f43a3fdabfaee02acee979,"('53f42febdabfaec09f1346e3', 0.9999999999999998)",,,,,,,,,,,,,,,
53f7b687dabfae90ec116801,"('53f439b7dabfaedce554dc78', 0.816496580927726)",,,,,,,,,,,,,,,
53f78c15dabfae9060aca80e,"('53f43b77dabfaee1c0acfeac', 0.8999999999999999)","('53f78c15dabfae9060aca81f', 0.848528137423857)","('53f456e1dabfaeb22f50304d', 0.848528137423857)",,,,,,,,,,,,,
53f45ededabfaec09f22364e,"('53f46da5dabfaee4dc86b0f3', 0.9622504486493765)",,,,,,,,,,,,,,,
544803bddabfae87b7dc3661,"('53f436e9dabfaec22ba85c89', 0.8677218312746247)",,,,,,,,,,,,,,,
5489597fdabfae9b401349ab,"('53f42dd6dabfaee4dc71f97c', 0.7999999999999999)",,,,,,,,,,,,,,,
5406f32ddabfae450f3f9d5d,"('53f475cfdabfaee02add1c37', 0.9999999999999998)",,,,,,,,,,,,,,,
543a735ddabfaeee55e230ee,"('543333fedabfaeb4c6aac998', 0.7999999999999999)",,,,,,,,,,,,,,,
54342661dabfaebba5847893,"('53f4abcddabfaedce563d0cd', 0.9999999999999998)",,,,,,,,,,,,,,,
53f445bedabfaec09f1c6c08,"('53f43984dabfaee02ace7f23', 0.9999999999999998)",,,,,,,,,,,,,,,
53f5588bdabfae3863f8045b,"('53f455d9dabfaeee22a322e5', 0.9999999999999998)",,,,,,,,,,,,,,,
562cdb1d45cedb3398ce6064,"('542e11b9dabfae11fc4c11aa', 0.7412493166611012)","('5628545d45cedb339879aa1b', 0.7354355067681901)",,,,,,,,,,,,,,
54057b09dabfae91d3fe8520,"('53f42cd6dabfaeb1a7b833d5', 0.7071067811865475)",,,,,,,,,,,,,,,
53f45d19dabfaee4dc82acc9,"('53f42f53dabfaedf4352f7bc', 0.816496580927726)","('53f42dacdabfaeb22f40c1da', 0.816496580927726)",,,,,,,,,,,,,,
53f4619ddabfaec09f22ccda,"('53f42f2bdabfaee43ebdc2fd', 0.9999999999999998)",,,,,,,,,,,,,,,
5485c00cdabfaed7b5fa24e8,"('5410628ddabfae92b427b823', 0.816496580927726)",,,,,,,,,,,,,,,
54407c9cdabfae7f9b33cc0d,"('53f44595dabfaee43ec7abb8', 0.9999999999999998)",,,,,,,,,,,,,,,
542a8597dabfae646d56d25f,"('53f4697edabfaee43ed02fd3', 0.7302967433402215)",,,,,,,,,,,,,,,
548c5ebfdabfae9b40135143,"('53f46528dabfaeecd6a08474', 0.9999999999999998)",,,,,,,,,,,,,,,
562c8c7345cedb3398c5a638,"('562feb4e45cedb3399863942', 0.7651649597740968)",,,,,,,,,,,,,,,
54485842dabfae87b7e0e697,"('542a98f0dabfae646d575f85', 0.9999999999999998)",,,,,,,,,,,,,,,
54334ec6dabfaeb542185117,"('53f45607dabfaedf4360a4de', 0.7171371656006361)","('5489c9e0dabfae9b40134dc0', 0.7115124735378853)",,,,,,,,,,,,,,
53f59a7ddabfaeeb81f80482,"('5447f1f7dabfae87b7db4142', 0.8581163303210331)",,,,,,,,,,,,,,,
53f7bd29dabfae8faa4aec07,"('53f393e0dabfae4b34a65b4b', 0.7302967433402215)",,,,,,,,,,,,,,,
562c7eaa45cedb3398c3cfba,"('5609d27745ce1e595f9947c9', 0.9736842105263158)",,,,,,,,,,,,,,,
542a6e5fdabfae61d497c731,"('53f44403dabfaee1c0ae33bc', 0.9999999999999998)",,,,,,,,,,,,,,,
543453bbdabfaebba58575d8,"('53f46900dabfaedd74e74290', 0.915208630644859)","('54341a85dabfaebba584127a', 0.7777777777777779)",,,,,,,,,,,,,,
5484e16bdabfae9b401331ef,"('53f431cfdabfaee1c0a6cf7a', 0.9486832980505139)",,,,,,,,,,,,,,,
542a6cb9dabfae61d497b2e5,"('54409372dabfae7d84b85430', 0.7302967433402215)",,,,,,,,,,,,,,,
5408ee44dabfae450f44ffd2,"('53f3ae5fdabfae4b34b0be3f', 0.816496580927726)",,,,,,,,,,,,,,,
53f797a4dabfae8faa49d100,"('53f42d3cdabfaee02ac5ec74', 0.7999999999999999)",,,,,,,,,,,,,,,
53f453dcdabfaee0d9be9fc5,"('53f42d3fdabfaeb1a7b890ef', 0.7348469228349535)",,,,,,,,,,,,,,,
548f07ebdabfaef989f0976b,"('53f38f67dabfae4b34a4ba89', 0.816496580927726)",,,,,,,,,,,,,,,
548c783cdabfae8a11fb4b7e,"('53f37320dabfae4b349c7d97', 0.7071067811865475)",,,,,,,,,,,,,,,
53f4d6e1dabfaef55bf80ace,"('53f444f0dabfaee4dc7cb475', 0.8908708063747479)",,,,,,,,,,,,,,,
5434303fdabfaebba584cfdd,"('542e09dfdabfaed4b05e71fb', 0.816496580927726)",,,,,,,,,,,,,,,
53f45b18dabfaee4dc823e23,"('53f42cc4dabfaedce54bc260', 0.9999999999999998)",,,,,,,,,,,,,,,
56309f0145cedb3399ae7b39,"('53f35279dabfae4b3494e2c2', 0.9999999999999998)",,,,,,,,,,,,,,,
53f556b7dabfaea7cd1d5952,"('53f4d444dabfaeedd0781ed9', 0.9999999999999998)",,,,,,,,,,,,,,,
562ddc7545cedb3398f341d0,"('542dfe07dabfaed7226824ce', 0.7071067811865475)",,,,,,,,,,,,,,,
53f462bedabfaec09f2311dc,"('53f433c8dabfaedce5514e17', 0.9999999999999998)",,,,,,,,,,,,,,,
560a2da345cedb339705bf94,"('53f64dc0dabfae0633f15b9d', 0.7016464154456235)",,,,,,,,,,,,,,,
542a2cd1dabfae5848aa4d80,"('53f44a02dabfaee4dc7dfce1', 0.7071067811865475)",,,,,,,,,,,,,,,
53f4a61adabfaee0d9c76017,"('53f42e99dabfaee02ac7096f', 0.9999999999999998)",,,,,,,,,,,,,,,
53f47327dabfaedce55ffbf9,"('53f464f9dabfaee4dc848351', 0.9999999999999998)",,,,,,,,,,,,,,,
542a0d31dabfaec7081d9f5b,"('53f432bbdabfaee0d9b4065b', 0.7071067811865475)",,,,,,,,,,,,,,,
540854b3dabfae450f40d9cf,"('54084166dabfae450f404d39', 0.9999999999999998)",,,,,,,,,,,,,,,
54340912dabfaeb4c6adb25a,"('53f435a7dabfaedf435798c9', 0.8968970586617498)",,,,,,,,,,,,,,,
53f5937bdabfaee1acf8045b,"('53f4818cdabfaeb1a7cd1387', 0.816496580927726)",,,,,,,,,,,,,,,
57ac61439ed5db5935225e1f,"('562950de45cedb3398853b35', 0.8520128672302585)",,,,,,,,,,,,,,,
540ff0dfdabfae450f4b8e70,"('53f788fcdabfae9467d9e1f0', 0.9999999999999998)",,,,,,,,,,,,,,,
562c675945cedb3398c1187b,"('53f48060dabfae963d259c2b', 1.0000000000000002)",,,,,,,,,,,,,,,
54876ae9dabfae8a11fb3990,"('53f432efdabfaec22ba5e003', 0.816496580927726)",,,,,,,,,,,,,,,
5405e466dabfae450f3dea94,"('53f43a62dabfaeecd6984971', 0.7999999999999999)",,,,,,,,,,,,,,,
53f488b5dabfaea3a723e72d,"('53f432b9dabfaee2a1cc0aaf', 0.9999999999999998)",,,,,,,,,,,,,,,
53f4a12bdabfaec3ba77b454,"('53f42c58dabfaee02ac51483', 0.9999999999999998)",,,,,,,,,,,,,,,
53f4384cdabfaefedbada598,"('53f43191dabfaee02ac95f65', 0.7999999999999999)",,,,,,,,,,,,,,,
53f7ba4bdabfae8faa4ad430,"('53f438cadabfaee02ace1058', 0.816496580927726)",,,,,,,,,,,,,,,
562d4b6945cedb3398db5201,"('53f437fedabfaeee229b9a2f', 0.816496580927726)",,,,,,,,,,,,,,,
53f47020dabfaedd74e90030,"('53f42b67dabfaedd74d17db3', 0.9999999999999998)",,,,,,,,,,,,,,,
560676fa45cedb3396894d63,"('53f39051dabfae4b34a50b9a', 0.8908708063747479)",,,,,,,,,,,,,,,
54899ea3dabfaed7b5fa3d3e,"('53f56d3fdabfae71ecf80492', 0.7302967433402215)",,,,,,,,,,,,,,,
53f7e57ddabfae90ec129fa8,"('53f46765dabfaeecd6a10ee7', 0.7999999999999999)",,,,,,,,,,,,,,,
54089c6ddabfae450f42e1ba,"('53f468aadabfaefedbb91ab9', 0.7715167498104596)",,,,,,,,,,,,,,,
5488694adabfaed7b5fa3828,"('53f44e9adabfaedf435ecb44', 0.816496580927726)",,,,,,,,,,,,,,,
53f439aadabfaee02ace8f08,"('53f43566dabfaee4dc77a507', 0.7999999999999999)",,,,,,,,,,,,,,,
562c540f45cedb3398bf0c8d,"('5601c1eb45cedb3395eb4e18', 0.9999999999999998)",,,,,,,,,,,,,,,
53f452bedabfaee1c0b1ee4a,"('53f43a69dabfaee0d9b8a736', 0.816496580927726)",,,,,,,,,,,,,,,
53f4b8b6dabfaed83e77b3cd,"('53f46c2fdabfaedd74e810f4', 0.9999999999999998)",,,,,,,,,,,,,,,
5608a1c845cedb3396d2277d,"('53f42f74dabfaee0d9b17255', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43b10dabfaefedbaf5ce4,"('53f4366bdabfaee0d9b651d0', 0.9999999999999998)",,,,,,,,,,,,,,,
53f4bfc6dabfaeb22f577e83,"('53f494bbdabfaeb4c377b481', 0.926918595234652)","('53f46239dabfaee43ece5fee', 0.8854377448471461)",,,,,,,,,,,,,,
53f4d08ddabfaeedcf77e0fa,"('53f4320ddabfaee43ec01570', 0.816496580927726)","('53f476ebdabfaefedbbb048c', 0.7999999999999999)",,,,,,,,,,,,,,
5631ff4f45cedb3399f8ab4a,"('53f45b84dabfaee1c0b407c4', 0.848528137423857)",,,,,,,,,,,,,,,
548f19addabfaef989f09770,"('53f44e40dabfaee0d9bd3318', 0.7071067811865475)",,,,,,,,,,,,,,,
562e37e145cedb3399115cf5,"('53f596dedabfaee65bf8045b', 0.9999999999999998)",,,,,,,,,,,,,,,
53f48d0fdabfaea7cd1d1196,"('53f49daedabfaebfa377b5f9', 0.95694266739468)","('53f4954bdabfaeb4bd77b5d0', 0.723380661963749)",,,,,,,,,,,,,,
562c60f145cedb3398c0709f,"('53f458f7dabfaedf436157a4', 0.8775269089525568)","('562c83f945cedb3398c497fc', 0.8775269089525568)","('53f37d16dabfae4b349e971c', 0.8677218312746247)",,,,,,,,,,,,,
54880928dabfaed7b5fa3475,"('5440bf88dabfae805a6f0b29', 0.816496580927726)",,,,,,,,,,,,,,,
5d415c127390bff0db70c8b6,"('5406b738dabfae8faa61d78b', 0.8822575465125693)","('53f44adddabfaeb22f4d2641', 0.8822575465125693)",,,,,,,,,,,,,,
5603733645cedb3396191f16,"('53f4977bdabfaee1c0bad7f1', 0.7071067811865475)","('54055a1cdabfae91d3fd85e0', 0.7071067811865475)",,,,,,,,,,,,,,
5405d465dabfae91d3011ed4,"('53f55e8fdabfae529ef8045b', 0.9999999999999998)",,,,,,,,,,,,,,,
53f46d2ddabfaee2a1dc9dcf,"('53f46232dabfaeee22a4429e', 0.8835412617927488)","('542a094ddabfae61d494f6b5', 0.7572656914410082)",,,,,,,,,,,,,,
5440ef8adabfae805a70ab42,"('53f44b38dabfaee43ec91222', 0.9203579866168444)","('53f42e23dabfaedd74d40744', 0.8950412845779244)",,,,,,,,,,,,,,
542a1205dabfae5848a93e77,"('542be697dabfae2b4e1b45ea', 0.9428090415820636)","('54084142dabfae92b42362a0', 0.816496580927726)",,,,,,,,,,,,,,
53f46b75dabfaee4dc86252e,"('542ad5a4dabfae61d49a9839', 0.7302967433402215)",,,,,,,,,,,,,,,
53f450a0dabfaee02ad425bf,"('53f42be1dabfaeb2acfd3574', 0.9999999999999998)",,,,,,,,,,,,,,,
5406ac8cdabfae92b421de1a,"('53f47567dabfaedf43680a6f', 0.848528137423857)","('53f440dddabfaefedbb05530', 0.7999999999999999)",,,,,,,,,,,,,,
53f59763dabfaee707f8045b,"('53f46f98dabfaee4dc872a3a', 0.7999999999999999)",,,,,,,,,,,,,,,
5631bee545cedb3399f11f05,"('53f434e2dabfaeb22f463f3a', 0.7999999999999999)",,,,,,,,,,,,,,,
5430ec9fdabfae8f2911ac57,"('53f9c4addabfae7f97afa3f9', 0.7999999999999999)",,,,,,,,,,,,,,,
56cb18aac35f4f3c6565a1cd,"('53f4c7d3dabfaee57f77da86', 0.8999999999999999)","('5429a267dabfae864af8af93', 0.848528137423857)",,,,,,,,,,,,,,
562f567545cedb339961dd58,"('5631907d45cedb3399e6dd76', 1.0000000000000002)",,,,,,,,,,,,,,,
5440b4f3dabfae805a6e8961,"('53f477eddabfaee43ed3aff6', 0.816496580927726)",,,,,,,,,,,,,,,
53f4c4abdabfaee4dc8b5767,"('53f47680dabfaee02add4a87', 0.7999999999999999)",,,,,,,,,,,,,,,
5440c927dabfae805a6f6448,"('53f450abdabfaedf435f51b8', 0.7999999999999999)",,,,,,,,,,,,,,,
53f4cfbbdabfaeedd877d57e,"('562f5d1345cedb3399636a8f', 0.816496580927726)",,,,,,,,,,,,,,,
53f439ebdabfaee0d9b84de1,"('54330ccbdabfaeb4c6aa738c', 0.7071067811865475)",,,,,,,,,,,,,,,
53f432a1dabfaee02aca3345,"('53f437d3dabfaeb22f47e8eb', 0.7999999999999999)",,,,,,,,,,,,,,,
53f42e68dabfaee43ebd20fc,"('53f45513dabfaee43ecb7e28', 0.816496580927726)",,,,,,,,,,,,,,,
53f430aedabfaee1c0a5deb3,"('53f44b08dabfaec09f1db895', 0.9999999999999998)",,,,,,,,,,,,,,,
53f4362edabfaec09f17b782,"('53f44c2adabfaee2a1d4bfa1', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43295dabfaedd74d79375,"('53f43502dabfaeecd6953094', 0.7999999999999999)",,,,,,,,,,,,,,,
53f45db6dabfaefedbb698c4,"('544566e7dabfae862da1aaaf', 0.8888888888888888)","('54453eb6dabfae862da0f1a5', 0.8888888888888888)",,,,,,,,,,,,,,
53f431cedabfaee02ac98fb0,"('53f484eddabfaee4dc8b0c46', 0.9999999999999998)",,,,,,,,,,,,,,,
53f443ccdabfaeee229edd98,"('53f44d24dabfaee4dc7ec969', 0.9999999999999998)",,,,,,,,,,,,,,,
53f388e6dabfae4b34a24699,"('542aafd8dabfae2b4e130167', 0.7302967433402215)",,,,,,,,,,,,,,,
53f3a759dabfae4b34ae15e2,"('53f43269dabfaee2a1cbd183', 0.7071067811865475)",,,,,,,,,,,,,,,
53f45c15dabfaee02ad6db01,"('5630f1a445cedb3399c057d2', 0.9999999999999998)",,,,,,,,,,,,,,,
53f447dfdabfaedd74df465e,"('53f49280dabfaeb15977b4eb', 0.9999999999999998)",,,,,,,,,,,,,,,
53f3a9c3dabfae4b34aef80a,"('53f4330fdabfaee02aca7b5e', 0.9999999999999998)",,,,,,,,,,,,,,,
53f46953dabfaee02ada0ac8,"('53f4d2a6dabfaeedd07802c4', 0.9999999999999998)",,,,,,,,,,,,,,,
53f4e8bbdabfaefe7677b9f5,"('543074cedabfaed7c7c59851', 0.7071067811865475)",,,,,,,,,,,,,,,
53f31c5edabfae9a8443c389,"('53f429bfdabfaec09f0e2e8b', 0.9999999999999998)",,,,,,,,,,,,,,,
56220c9f45cedb33983847a1,"('562d752745cedb3398e14726', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43074dabfaec09f13b3ae,"('53f43645dabfaeb1a7bf33f6', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43149dabfaee1c0a6634a,"('54093669dabfae8faa675601', 0.9999999999999998)",,,,,,,,,,,,,,,
53f31ad1dabfae9a8443374e,"('53f430b1dabfaee0d9b26f23', 0.9999999999999998)",,,,,,,,,,,,,,,
53f430fcdabfaee43ebf39cd,"('5447edd9dabfae87b7db08ad', 0.9999999999999998)",,,,,,,,,,,,,,,
53f4696ddabfaec09f24bcb4,"('53f472cedabfaee02adc5796', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43357dabfaee1c0a7e72f,"('562d076745cedb3398d329ed', 0.816496580927726)",,,,,,,,,,,,,,,
53f4647bdabfaee4dc8461fc,"('54091e36dabfae450f462b55', 0.848528137423857)","('53f439bcdabfaedf4359e723', 0.7999999999999999)","('53f45c57dabfaee1c0b434de', 0.7745966692414834)","('53f43324dabfaee0d9b449fb', 0.7302967433402215)",,,,,,,,,,,,
53f321f8dabfae9a8445b51d,"('53f4629fdabfaee02ad8526f', 0.7071067811865475)",,,,,,,,,,,,,,,
53f42cdbdabfaedd74d2f1c9,"('53f46846dabfaeb22f54538c', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43341dabfaedd74d8025d,"('5434326edabfaebba584e1fc', 0.7071067811865475)",,,,,,,,,,,,,,,
53f4c7f2dabfaedce5663cb8,"('5608661745cedb3396ca7a15', 0.7745966692414834)",,,,,,,,,,,,,,,
543393f7dabfaebba5819974,"('5484efecdabfaed7b5fa1d46', 0.9999999999999998)",,,,,,,,,,,,,,,
53f44f32dabfaec09f1ead4a,"('53f45a6bdabfaee1c0b3cbc5', 0.9999999999999998)",,,,,,,,,,,,,,,
53f42af9dabfaeb2acfc2d32,"('53f78ccedabfae92b40c5f25', 0.9999999999999998)",,,,,,,,,,,,,,,
53f4418ddabfaee4dc7c1b25,"('5444f7e3dabfae862d9fb53f', 0.9999999999999998)",,,,,,,,,,,,,,,
53f42ef3dabfaedd74d4b06c,"('53f4351fdabfaee2a1cdb696', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43b77dabfaedce55612bd,"('53f468eddabfaedd74e73e43', 0.9999999999999998)",,,,,,,,,,,,,,,
53f7ca33dabfae92b40e3924,"('5429e818dabfaec7081c7e0d', 0.816496580927726)",,,,,,,,,,,,,,,
53f4481fdabfaec09f1cff96,"('5609ec0545cedb3396fd4159', 0.9999999999999998)",,,,,,,,,,,,,,,
53f4b8f7dabfaed83b77b45e,"('53f56268dabfae5d2ef80463', 0.8164965809277261)","('53f448addabfaee43ec86e8b', 0.7029594915666377)",,,,,,,,,,,,,,
53f43061dabfaeb1a7bb1439,"('53f4475edabfaeecd69b04b0', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43094dabfaee1c0a5c902,"('54846507dabfae8a11fb208e', 0.816496580927726)",,,,,,,,,,,,,,,
53f44bdddabfaee43ec93c0e,"('53f47a8cdabfaefedbbbb324', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43327dabfaedce550d988,"('53f43912dabfaeee229c4c4c', 0.9999999999999998)",,,,,,,,,,,,,,,
53f460dcdabfaee43ece0e2b,"('5433884cdabfaebba581687b', 0.816496580927726)",,,,,,,,,,,,,,,
53f3a606dabfae4b34ad9559,"('53f42d26dabfaedd74d3344a', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43409dabfaee43ec1860d,"('53f476b8dabfaedce560dd4a', 0.9999999999999998)",,,,,,,,,,,,,,,
54059016dabfae91d3ff2330,"('548fafdbdabfaef989f09aaf', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43a7bdabfaeee229d1c16,"('56313d8a45cedb3399d2a4d8', 0.9999999999999998)",,,,,,,,,,,,,,,
53f430d0dabfaee0d9b287cf,"('53f432b1dabfaeb2ac02d8aa', 0.9999999999999998)",,,,,,,,,,,,,,,
540ff62fdabfae450f4bbdb9,"('562d174945cedb3398d4d92d', 0.9999999999999998)",,,,,,,,,,,,,,,
53f44e0fdabfaee0d9bd275a,"('53f476a3dabfaee2a1def856', 0.9999999999999998)",,,,,,,,,,,,,,,
53f42ed0dabfaee43ebd7141,"('562d540745cedb3398dc7431', 0.7071067811865475)",,,,,,,,,,,,,,,
53f3226edabfae9a8445de4f,"('53f42ccddabfaee1c0a2afa4', 0.9999999999999998)",,,,,,,,,,,,,,,
53f42f22dabfaec22ba2e462,"('53f44039dabfaeee229e6f41', 0.9999999999999998)",,,,,,,,,,,,,,,
53f42d9bdabfaeb22f40b341,"('562d4dac45cedb3398db9a2b', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43b78dabfaeecd6990d57,"('53f4563ddabfaeecd69eaa62', 0.9999999999999998)",,,,,,,,,,,,,,,
53f63848dabfaebd129bf11f,"('5630d7c945cedb3399ba1266', 0.8888888888888888)","('53f4632adabfaee02ad87550', 0.8888888888888888)",,,,,,,,,,,,,,
53f43902dabfaedd74db9842,"('53f4490cdabfaee2a1d3f6f7', 0.9999999999999998)",,,,,,,,,,,,,,,
53f3ac95dabfae4b34b00e81,"('53f42bdfdabfaee02ac49c05', 0.9999999999999998)",,,,,,,,,,,,,,,
53f4341edabfaeb2ac03cec6,"('53f43750dabfaeee229b32b0', 0.9999999999999998)",,,,,,,,,,,,,,,
53f42d0adabfaee2a1c76dc9,"('5440b5bfdabfae805a6e911f', 0.8908708063747479)","('53f4d08edabfaeedcf77e10a', 0.8908708063747479)",,,,,,,,,,,,,,
53f43617dabfaedce552ca99,"('5606f55d45ce1e595ee00aed', 0.816496580927726)",,,,,,,,,,,,,,,
53f445c0dabfaee4dc7ce7a3,"('53f4626bdabfaee02ad845a8', 0.9999999999999998)",,,,,,,,,,,,,,,
53f3a84bdabfae4b34ae717c,"('53f4447adabfaee2a1d2cb4a', 0.816496580927726)",,,,,,,,,,,,,,,
543423d5dabfaeb4c6ae80d4,"('543433f8dabfaebba584ede5', 0.9999999999999998)",,,,,,,,,,,,,,,
54591ec7dabfaeb0fe305b2a,"('5631389a45cedb3399d14588', 0.9999999999999998)",,,,,,,,,,,,,,,
53f461cfdabfaedd74e57212,"('56313b7245cedb3399d1fc43', 0.7999999999999999)",,,,,,,,,,,,,,,
53f43fd8dabfaee0d9ba09c6,"('53f44acfdabfaec09f1daa27', 0.9999999999999998)",,,,,,,,,,,,,,,
53f47387dabfaedf43678f25,"('53f55ee9dabfae5306f8045b', 0.7071067811865475)",,,,,,,,,,,,,,,
53f43579dabfaeb1a7bebf38,"('53f457bddabfaee2a1d79392', 0.9999999999999998)",,,,,,,,,,,,,,,
